term,example
돌격소총,오늘날 돌격소총처럼 연사력과 화력이 좋은 무기를 공격하는 보병들이 휴대할 수 없었으므로 당시에는 당연히 기관총을 난사하는 방어자가 훨씬 유리하였다.
돌격소총,서방의 대표적인 돌격소총인 M16의 생산량이 800만 정 이었다는 사실을 생각한다면 엄청난 수준임을 알 수 있다.
돌격소총,특히 2차대전 말기에 등장한 돌격소총은 볼트액션 소총과 기관단총을 일거에 대체해 버리고 경우에 따라서는 기관총의 역할까지 담당했을 만큼 보병화기의 개념을 바꾸어버렸다.
돌격소총,대부분 가시권 안에서 벌어지는 보병부대 간 총격전의 특성을 고려할 때 볼트액션 소총만을 보유한 부대와 연발이 가능한 돌격소총을 장비한 부대 간의 대결 결과는 굳이 추론할 필요도 없기 때문이다.
돌격소총,볼트액션 소총은 요즘과 같이 돌격소총이 보편화 된 시점에서 볼 때 구식무기임에 틀림없다.
돌격소총,개발국인 서독은 진지하게 제식화를 고려하였고 M16A2의 대체 돌격소총을 원하던 미국도 관심을 보였다.
돌격소총,"더불어 불펍(Bullpup)식 디자인을 채용하여 현대 돌격소총 중 가장 빠른 수준인 분당 2,200발(3점 사 기준)을 발사할 수 있었다."
돌격소총,"지금 보아도 신선한 모습이지만 사실 HK G11은 1960년대 말부터 개념 연구가 이루어졌고 1980년대까지 개발이 진행되었던, 생각보다 오래된 돌격소총이다."
돌격소총,아무리 돌격소총이 등장하고 전투 환경이 바뀌었어도 보병 바로 옆에서 화력을 투사하는 무기가 필요하다는 점은 불변이다.
돌격소총,56mm탄과 오히려 우려가 되었던 불펍 방식 덕분에 반동을 쉽게 제어할 수 있었고 총의 크기와 무게도 상당히 양호한 돌격소총이라는 명성을 얻었다.
돌격소총,개발 당시부터 많은 이들의 관심을 불러 일으켰고 일부에서는 비관적인 전망도 내놓았지만 AUG는 한 세대 앞선 돌격소총이라는 명성을 들을 만큼 성공작의 반열에 올랐다.
돌격소총,이때까지도 불펍식 돌격소총은 비관적인 견해가 커서 슈타이어가 불가능한 도전에 뛰어든 것 아니냐는 전망이 우세하였다.
돌격소총,"마치 영화 속에 등장하는 미래의 총 같았던 주인공은 헤클러 앤 코흐 G11(Heckler ＆ Koch G11, HK G11) 돌격소총이다."
돌격소총,"StG44 돌격소총은 기존의 소총탄보다 약하지만 권총탄보다는 강력한 탄환을 채용하여 휴대성을 높이고, 기관단총처럼 연발기능을 유지하고 살상능력을 극대화시켰다."
돌격소총,게다가 분당 600발이라는 연사력도 결코 돌격소총에 뒤지지 않았다.
돌격소총,56x45mmNATO탄을 사용하는 서방의 돌격소총은AK-47보다 화력이 약하다는 단점이 있었다.
돌격소총,"그럼에도 불구하고 처음 언급한 것처럼 G3은 돌격소총의 양대 산맥인AK-47, M16과 더불어 역사상 가장 뛰어난 3대 소총으로 언급될 만큼 성능이 좋아 지금도 일부 모델이 여전히 생산되고 있고 개발국인 독일을 비롯한 많은 나라에서 대량 사용 중이다."
돌격소총,"제2차 대전 후 소련은 과감히 제식 탄을 바꿔 돌격소총 시대로 진입한 반면, 미국을 위시한 서방은 기존 소총탄의 장점인 화력을 쉽게 포기할 수 없어 전투소총 시대를 열었다."
돌격소총,그것은 돌격소총이 현재 시점으로 볼 때 가장 발달된 소총이라는 의미다.
돌격소총,따라서 오스트리아의 슈타이어(Steyr Mannlicher)가 1970년대 초에 자국군용으로 사용할 새로운 돌격소총인 AUG(Armee Universal Gewehr 육군 다목적 소총)를 불펍식으로 개발하겠다고 한 선언은 모두를 놀라게 만들었다.
돌격소총,그런데 만약 돌격소총이 탄생하지 않고 현재 보병들의 주력소총이 반자동이었더라도 전쟁이 덜 잔인하였을 것이라고 생각하지는 않는다.
돌격소총,"G3은 흔히 전투소총(BattleRifle)이라 하는데, 이는 돌격소총처럼 제2차 대전 이후에 본격적으로 등장한 개념이다."
돌격소총,"제2차 대전 이후 보병용 제식화기가 돌격소총으로 바뀌었지만, 그 이전까지의 주력 소총들은 단발의 볼트액션 방식이어서 정확도가 수적 열세를 만회하는 하나의 대안이 될 수 있었던 것이다."
돌격소총,돌격소총의 등장 이후 백병전이 그다지 중요하게 여겨지지는 않게 되었지만 그래도 최후의 전투방식이라며 보수적인 전술을 옹호하는 입장에서 불펍 방식의 소총은 부감을 느낄 수밖에 없는 구조라 할 수 있다.
돌격소총,제2차 대전 말에 돌격소총(AssaultRifle)이라는 새로운 개념의 개인화기를 만들어낸 독일은 재무장과 동시에 곧바로 뛰어난 소총을 역사에 등장시켰다.
돌격소총,"HK는 HK50으로 명명한 새로운 돌격소총 프로젝트를 시작했는데, 이후 G36이라는 제식명을 받게 될 소총의 탄생이었다."
동펑 탄도미사일,중국의 동펑 탄도미사일을 진두 지휘했던 사람은 첸쉬에썬(钱学森)이었다.
동펑 탄도미사일,동펑 탄도미사일은 중국군의 전략부대인 화전군(火箭軍) 즉 로켓군에서 운용된다.
드 하빌랜드 뱀파이어,"그중에서도 영국의 드 하빌랜드 뱀파이어(deHavillandVampire,이하 뱀파이어)는 한마디로 소리 소문 없이 제1세대 전투기 시대를 풍미한 숨은 강자였다."
드라이제 바늘 총,"이후 1855년 독일어로 바늘 총의 의미를 가진ZündnadelgewehrM1841로 개칭되었으나 야전에서는 발명자인 드라이제의 이름을 붙여 드라이제 소총, 혹은 드라이제 바늘 총이라고 불렀다."
드라이제 바늘 총,그 소총이 바로 드라이제 바늘 총(DreyseNeedleGun)이었다.
라팔,공군 보유 전투기중 가장 최신형이면서 강력한 F-15K는 지난 2002년 기종선정 때 프랑스의라팔전투기와 치열한 경합을 벌인 끝에 선정됐다.
라팔,1995년부터는 미해군 외에도 영국해군이 토마호크 순항미사일을 트라팔가 공격원자력잠수함에서 운용 중이다.
라팔,또한 스웨덴의 카나드 기술은 유럽에서 개발된 차세대 전투기인 유로파이터 타이푼과 라팔에도 적용되었다.
라팔,"우선 영국의 트라팔가급과 아스튜트급SSN이 토마호크를 운용할 수 있고, 2017년 취역할 프랑스의 쉬프랑급(바라쿠다)SSN도 스캘프 순항미사일을 운용할 수 있다."
라팔,"옴니롤(Omni-role) 즉 다목적 전투기로 개발된 라팔은 공대공 및 공대지 임무 외에, 정찰 그리고 전투기끼리 공중급유까지 가능하며 심지어 핵 공격 능력까지 가지고 있다."
라팔,지난 2001년 프랑스군에 라팔이 배치되기 시작했다.
라팔,라팔 A가 첫 비행을 한지 16년만이다.
라팔,특히 프랑스는 이 기회를 통해 라팔의 제작기술을 과시하는 동시에 세계시장을 확보하기 위한 홍보활동을 벌였다.
라팔,"프랑스어로 돌풍 혹은 광풍이란 뜻을 지닌 라팔은, 1986년 영국의 판보로 에어쇼(FarnboroughAirshow)에 참가하여 전 세계적인 주목을 받게 된다."
라팔,1986년 세상에 모습을 드러낸 기술시범기는 이후 라팔 A로 알려지게 된다.
라팔,"락까는 이슬람 국가의 주요 근거지로, 이 공습의 선두에는 프랑스가 자랑하는 최신예 전투기 라팔(Rafale)이 있었다."
라팔,"라팔은F-22나F-35전투기와 달리 완전한 스텔스 전투기는 아니지만, 일부에서는 세미(Semi) 즉 반(半) 스텔스 전투기로 분류하기도 한다."
라팔,"애초 프랑스군은 250대의 라팔 전투기를 도입하려고 했지만, 탈냉전과 국방예산의 감축으로 인해 210여대만 도입하기로 결정한다."
라팔,또한 공군형 라팔의 경우 단좌형인 라팔 C 보다는 복좌형인 라팔 B를 더 많이 구입한다.
라팔,"반면 해군형 라팔인 라팔 M의 경우 복좌형의 양산이 계획되었지만, 예산문제로 인해 취소되었다."
라팔,"라팔은 F1(France1)에서 F3R로 점진적으로 개량되고 있으며, F3에서 완전한 다목적 전투기의 능력을 갖게 되었다."
라팔,"라팔은 2002년부터 아프간 전쟁에 투입되었으며, 2007년에는 최초로GBU-12레이저유도폭탄을 투하해 지상군을 지원했다."
라팔,"라팔은 지난 2015년 까지 140여대가 생산되었으며, 프랑스 공군은 2040년까지 주력 전투기로 운용할 예정이다."
라팔,라팔은 개발초기부터 해외수출을 염두에 두고 개발되었다.
라팔,"특히 미라주 계열 전투기의 경우 수출시장에서 성공한 전투기로 알려졌고, 라팔도 그러한 기대를 한 몸에 받았다."
라팔,"라팔은 우리나라를 포함하여 여러 국가에서 판매활동을 벌였지만 결과가 좋지 못했고, 2011년 프랑스 국방장관인 제라르 롱게(GerardLonguet)는 가격 경쟁력 약화와 해외 판매 부진으로 라팔 전투기 생산이 중단될 수 있다고 밝힌바 있다."
라팔,이밖에 카타르 또한 24대의 라팔 전투기를 구매하기로 결정했다.
라팔,"이밖에 한때 세계최대의 전투기 도입사업으로 주목 받았던, 인도의 차기 다목적 전투기사업에서 라팔은 치열한 경쟁 끝에 승자가 되었다."
라팔,"라팔 전투기의 눈이라고 할 수 있는RBE2 레이더는 다기능 레이더로 초기에는수동 위상 배열레이더로 개발되었지만, 이후능동 위상 배열 레이더로 발전했다."
라팔,이 때문에 라팔의 주요 구성품들은 프랑스의 최첨단 항공기술이 집약되어 있다.
라팔,미완으로 끝난 미라주 4000이나 아직도 판매에 애를 먹고 있는 라팔(Rafale)도 이 형식을 그대로 쓰고 있을 정도다.
라팔,그렇게 해서 탄생한 걸작이 전형적인 미라주 시리즈의 기본 형태로 회귀한 바로 미라주 2000이었고 이는 아직까지도 말이 많은 후속 작 라팔로도 이어졌다.
라팔,지난 2005년 트라팔가 해전 200주년 및 넬슨 제독 순국 200주년을 기념한 국제관함식에는 우리 해군의 구축함 충무공 이순신함이 참가한 바 있다.
라팔,"그러나 프랑스 공군의 경우 2016년 부 터 미라주 2000D 전폭기를 시작으로 퇴역이 예정되어 있으며, 2020년 이후에는 운용중인 미라주 2000 전투기 대부분이 신형 전투기인 라팔(Rafale)로 교체될 예정이다."
라팔,"36m / 속력 27노트(시속 50km) / 승조원 1,950명 / 함재기 라팔M,슈페르에땅따르,E-2C 등 40기미국은 제1차 세계대전 당시에 엄청난 규모의 지상군을 유럽에 파견했지만 당시 열강이던 독일, 프랑스, 영국, 러시아 등과 비교한다면 실력이 한 수 아래였다."
라팔,"그래서 우여곡절도 많은데, 항공모함 드골 같은 경우는 건조 도중 원자로 문제로 선체를 절단해야 했고, 라팔 전투기는 성능은 좋았지만 대외 판매에 애를 먹어 개발 대비 효과가 미미했다."
라팔,F-35나 라팔의 경우에서 보듯이 대외 판매는 전투기의 개발에 있어 중요한 문제다.
라팔,미라주 시리즈의 특징인 델타익은 현재 최신예기인 라팔(Rafale)까지 이어져 내려오면서 이후 다쏘 사의 상징이 되었다.
라팔,유로파이터 타이푼이나F/A-18E/F 슈퍼호넷전투기와 비교했을 때 라팔은 길이와 날개면적이 가장 작다.
라팔,1805년 트라팔가 해전 당시 영국 해군의 기함이었던 빅토리 호는 무려 100여문의 함포를 장착 할 수 있었다.
라팔,"하지만 2015년 이집트가 24대의 복좌형 라팔DM전투기를 구입하기로 결정했으며, 2016년 1월 6대를 인수했다."
라팔,"이후 프랑스 공군과 해군의 작전요구를 반영한 시제기 4대가 제작에 들어갔고, 1991년 5월 프랑스 공군이 사용하게 될 단좌형 전투기인 라팔 C가 첫 비행에 성공한다."
라팔,라팔 C는 라팔 A와 달리 프랑스가 개발한 M88터보팬(Turbofan) 엔진이 사용되었다.
랴오닝호,하지만 2011년 8월 시험항해를 시작한 랴오닝호의 실전배치에는 불과 1년 2개월 밖에 걸리지 않았다.
랴오닝호,중국 첫 항공모함인 랴오닝호 취역식에 참석하기 위해서였다.
랴오닝호,중국 국방부는 이날 인터넷 홈페이지를 통해 “오늘 오전 중국의 첫 항공모함인 랴오닝호가 정식으로 군 편제에 들어갔다”고 밝혔다.
